title,artists,featured_artists,source,spotify_popularity,spotify_release_date,spotify_genres,spotify_track_id,match_key,__key__,is_hit,file_name,total_plays,spotify_streams
Cảm Ơn,Will,Minh Tốc & Lam,zingmp3,0.0,2025-11-14,"v-pop, vietnam indie, vietnamese lo-fi",0djfbUERjJZby22gTdDhxL,camon||will,"('cảm ơn', 'will', 'lam, minh, tốc')",0.0,Cảm Ơn - Will.mp3,61000.0,2959.0
VÔ SỐ LẦN TÌNH CỜ,ANH TRAI SAY HI,"CONGB, Ngô Kiến Huy, R.I.O., OgeNus, Dillan Hoàng Phan","apple, zingmp3",40.0,2025-11-18,"v-pop, vietnamese hip hop",6a5UQCXi8G72ju982sSXtE,vosolantinhco||anhtraisayhi,"('vô số lần tình cờ', 'anh, hi, say, trai', 'congb, dillan, hoàng, huy, i, kiến, ngô, o, ogenus, phan, r')",0.0,VÔ SỐ LẦN TÌNH CỜ.mp3,99000.0,486610.0
tâm trí lang thang,ánh sáng aza,negav,"new_hits_scraped_old, spotify",64.0,2025-05-15,v-pop,3W77mLoXjQEkNjxvYRifjG,tamtrilangthang||anhsangaza,"('tâm trí lang thang', 'aza, sáng, ánh', 'negav')",1.0,tâm trí lang thang.mp3,2100000.0,10522861.0
ếch ngoài đáy giếng,em xinh say hi,phương mỹ chi,zingmp3,53.0,2025-08-18,v-pop,3ZX71GsU4YKr4ZsAMty3i0,echngoaidaygieng||emxinhsayhi,"('ếch ngoài đáy giếng', 'em, hi, say, xinh', 'chi, mỹ, phương')",1.0,ếch ngoài đáy giếng.mp3,4090000.0,1787057.0
Chắc Ai Đó Sẽ Về,Sơn Tùng M-TP,,spotify,60.0,2017-04-01,"v-pop, vinahouse, vietnamese hip hop",527UV7H9SbnmTVkxBVg56X,chacaidoseve||sontungmtp,"('chắc ai đó sẽ về', 'm-tp, sơn, tùng', 'nan')",0.0,Chắc Ai Đó Sẽ Về.mp3,685000.0,4048128.0
Waiting For You,MONO,Onionn,"apple, new_hits_scraped_old",54.0,2022-08-18,"v-pop, vietnamese hip hop, vinahouse",6GICR3XCKLGs1llkGTo17f,waitingforyou||mono,"('waiting for you', 'mono', 'onionn')",1.0,Waiting For You.mp3,83900000.0,29099461.0
một mình chẳng sao,ngân ngân,,zingmp3,11.0,2025-10-31,"vinahouse, v-pop, vietnamese bolero",61p3IxFOF7tzVJvl2whEmP,motminhchangsao||nganngan,"('một mình chẳng sao', 'ngân', 'nan')",0.0,một mình chẳng sao.mp3,427000.0,11572.0
Sài Gòn ơi,Obito,Shiki,apple,56.0,2023-10-10,"v-pop, vietnamese hip hop, vietnam indie",2OucKhBwbCuIdCq9qKXUqR,saigonoi||obito,"('sài gòn ơi', 'obito', 'shiki')",0.0,Sài Gòn ơi.mp3,1300000.0,10776465.0
Nắng Xa Mưa Gần,An Vũ,,zingmp3,5.0,2025-12-03,"v-pop, vinahouse, vietnamese lo-fi",3Oqq32GAnmavOvxCWnzCC8,nangxamuagan||anvu,"('nắng xa mưa gần', 'an, vũ', 'nan')",0.0,Nắng Xa Mưa Gần.mp3,40000.0,3816.0
Họ Yêu Ai Mất Rồi,Doãn Hiếu,,"new_hits_scraped, new_hits_scraped_old",52.0,2021-01-20,"v-pop, vietnamese lo-fi, vinahouse",6gBWxXAK6LTkGAy0062LoV,hoyeuaimatroi||doanhieu,"('họ yêu ai mất rồi', 'doãn, hiếu', 'nan')",1.0,Họ Yêu Ai Mất Rồi.mp3,189100000.0,9995489.0
mảnh tình sai đôi,quang hà,,zingmp3,36.0,2025-08-18,"vinahouse, v-pop, vietnamese bolero",4CbfBM3cqdXilXNSat7mnP,manhtinhsaidoi||quangha,"('mảnh tình sai đôi', 'hà, quang', 'nan')",1.0,mảnh tình sai đôi - quang hà.mp3,2200000.0,116739.0
"Em Không Sai, Chúng Ta Sai",ERIK,,"new_hits_scraped, new_hits_scraped_old",55.0,2020-05-07,"v-pop, vinahouse, vietnam indie",3yWacnoBnM0lrzLmXAk44d,emkhongsaichungtasai||erik,"('em không sai, chúng ta sai', 'erik', 'nan')",1.0,"Em Không Sai, Chúng Ta Sai.mp3",308000000.0,24318526.0
Flavour,CoolKid,,bsides_non_hit,37.0,2025-10-07,"v-pop, vietnamese hip hop",6ng2WPKNRRVR3kMjQCy8Ta,flavour||coolkid,"('flavour', 'coolkid', 'nan')",0.0,Flavour.mp3,28000.0,128479.0
Một Giấc Mơ,Vũ.,,new_hits_scraped_old,44.0,2020-06-19,"v-pop, vietnam indie, vietnamese lo-fi",1CIR7UAbM5j9hcThZS8Dkz,motgiacmo||vu,"('một giấc mơ', 'vũ', '')",1.0,Một Giấc Mơ.mp3,1700000.0,6047071.0
"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)",ANH TRAI SAY HI,,"new_hits_scraped, new_hits_scraped_old",55.0,2024-09-18,"v-pop, vietnamese hip hop",446ygEWkggc5FMbBPQSMuM,saohanga||anhtraisayhi,"('sao hạng a', 'anh, hi, say, trai', 'domic, dương, hieuthuhai, jsol, luân, nan, song, trần, đăng')",1.0,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương).mp3",0.0,21096116.0
Giấc Mơ Khác,Chillies,,"new_hits_scraped, new_hits_scraped_old",55.0,2023-02-09,"v-pop, vietnam indie, vietnamese hip hop",5YiqPAVbiFUj1G1qvbXo0X,giacmokhac||chillies,"('giấc mơ khác', 'chillies', 'nan')",1.0,Giấc Mơ Khác.mp3,0.0,20123512.0
Sẽ Chẳng Có Ai - Prod. MinBoo,Double2T,,bsides_non_hit,14.0,2024-04-14,"v-pop, vietnamese hip hop",4vMfRDNs0xi77WoEjd1KmT,sechangcoaiprodminboo||double2t,"('sẽ chẳng có ai prod. minboo', 'double2t', 'nan')",0.0,Sẽ Chẳng Có Ai - Prod. MinBoo.mp3,32000.0,53275.0
SUPERSHY (feat. luyn),PAR SG,,bsides_non_hit,27.0,2025-05-09,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",2tJDlk1gxIjqcb5PxlM3To,supershy||parsg,"('supershy', 'par, sg', 'luyn, nan')",0.0,SUPERSHY (feat. luyn).mp3,160905.0,45144.0
Mê Cung,Hannie,,bsides_non_hit,15.0,2024-11-27,"v-pop, vinahouse",2C0jtH9h2LnY7gkECU4Laf,mecung||hannie,"('mê cung', 'hannie', 'nan')",0.0,Mê Cung.mp3,83000.0,16214.0
BÍ MẬT NHỎ,ANH TRAI SAY HI,Mason Nguyen,"nct, zingmp3",44.0,2025-12-01,"v-pop, vietnamese hip hop",3FMIIcL90MMeDZIuein5Pl,bimatnho||anhtraisayhi,"('bí mật nhỏ', 'anh, hi, say, trai', 'mason, nguyen')",0.0,BÍ MẬT NHỎ.mp3,31000.0,139832.0
Ai muốn nghe không,Đen,,new_hits_scraped_old,41.0,2022-06-12,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",1WCAkmmTM06in2ojuQ9CK5,aimuonnghekhong||den,"('ai muốn nghe không', 'đen', '')",1.0,Ai muốn nghe không.mp3,149000.0,5384488.0
Ngày Em Đẹp Nhất,Tama,,"new_hits_scraped, new_hits_scraped_old",55.0,2023-04-07,"v-pop, vietnam indie",0DtarPcErIh4skfFtxzomo,ngayemdepnhat||tama,"('ngày em đẹp nhất', 'tama', 'nan')",1.0,Ngày Em Đẹp Nhất.mp3,187000.0,14793473.0
vì anh đâu có biết,madihu,vũ.,"new_hits_scraped_old, spotify",64.0,2022-08-04,"v-pop, vietnam indie, vietnamese hip hop",6VXVYATpQXEIoZ97NnWCmn,vianhdaucobiet||madihu,"('vì anh đâu có biết', 'madihu', 'vũ')",1.0,vì anh đâu có biết.mp3,15300000.0,67577656.0
chim hót bên trong lâu đài,lyhan,,zingmp3,29.0,2025-11-11,v-pop,3Js7L0R4Kx9zcx8GTaEira,chimhotbentronglaudai||lyhan,"('chim hót bên trong lâu đài', 'lyhan', 'nan')",0.0,chim hót bên trong lâu đài.mp3,39000.0,201061.0
Rồi Người Thương Cũng Hóa Người Dưng,Hiền Hồ,,"new_hits_scraped, new_hits_scraped_old",50.0,2019-11-27,"v-pop, vinahouse, vietnam indie",4UywEG4eLYxb6YYuAPmKWH,roinguoithuongcunghoanguoidung||hienho,"('rồi người thương cũng hóa người dưng', 'hiền, hồ', 'nan')",1.0,Rồi Người Thương Cũng Hóa Người Dưng.mp3,268300000.0,5121085.0
thằng điên,justatee,phương ly,"apple, spotify",63.0,2022-07-11,"v-pop, vietnamese hip hop, vietnam indie",27Z9T0mSWHYWSj9SNOGvyt,thangdien||justatee,"('thằng điên', 'justatee', 'ly, phương')",1.0,thằng điên.mp3,228700000.0,43729547.0
Diễn viên tồi,Đen,,new_hits_scraped_old,37.0,2022-09-13,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",3pgwxYRPbYIC6C1J2FPge8,dienvientoi||den,"('diễn viên tồi', 'đen', '')",1.0,Diễn viên tồi.mp3,515.0,4084291.0
cơn mưa cuối,justatee,binz,spotify,58.0,2016-11-03,"v-pop, vietnamese hip hop, vietnam indie",6E3P4uOfKHYXJLK6Q3s0Tj,conmuacuoi||justatee,"('cơn mưa cuối', 'justatee', 'binz')",0.0,cơn mưa cuối.mp3,20100000.0,8847587.0
selfish man,b ray,,new_hits_scraped,42.0,2025-07-08,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",3hxspVjHxJtCbgcQJ4gT9c,selfishman||bray,"('selfish man', 'b, ray', 'nan')",1.0,selfish man.mp3,171000.0,842004.0
Yêu Em 2 Ngày,Dương Domic,,"new_hits_scraped, new_hits_scraped_old, spotify",60.0,2024-03-08,"v-pop, vietnamese hip hop",23ep27rDA9gklIzuJ6qzRD,yeuem2ngay||duongdomic,"('yêu em 2 ngày', 'domic, dương', 'nan')",1.0,Yêu Em 2 Ngày.mp3,5200000.0,10737653.0
Thấy Chưa,Ngọt,,"new_hits_scraped, new_hits_scraped_old",55.0,2022-11-25,"vietnam indie, v-pop, vietnamese lo-fi, vietnamese hip hop",4r7hIDwLsasMfj6nk2Wrib,thaychua||ngot,"('thấy chưa', 'ngọt', 'nan')",1.0,Thấy Chưa.mp3,13800000.0,15394147.0
Lãng đãng,Đen,,bsides_non_hit,43.0,2025-07-29,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",3m0HZdj4sDKWPeZxjIAEUg,langdang||den,"('lãng đãng', 'đen', 'nan')",0.0,Lãng đãng.mp3,1000.0,694737.0
Say Như Một Thói Quen,Thái Học,,bsides_non_hit,21.0,2025-05-29,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",2wmvTKlJstyNWzB336iBrp,saynhumotthoiquen||thaihoc,"('say như một thói quen', 'học, thái', 'nan')",0.0,Say Như Một Thói Quen.mp3,22000.0,35090.0
Mảnh Tình Sai Đôi,Thiên Đình,,"nct, zingmp3",35.0,2025-10-27,"vinahouse, v-pop",5KPpbFla3lmstslwxBCPXk,manhtinhsaidoi||thiendinh,"('mảnh tình sai đôi', 'thiên, đình', 'nan')",1.0,Mảnh Tình Sai Đôi.mp3,261000.0,133565.0
Nguyệt Hoa,Quang Hùng MasterD,Hino,zingmp3,0.0,2025-11-22,"v-pop, vinahouse, vietnamese hip hop",1KeYAsPTcmilO0Jk3yhAvI,nguyethoa||quanghungmasterd,"('nguyệt hoa', 'hùng, masterd, quang', 'hino')",0.0,Nguyệt Hoa.mp3,18000.0,188763.0
Anh Chỉ Muốn,Ronboogz,,spotify,61.0,2023-10-18,"v-pop, vietnamese hip hop, vietnam indie",2n00rcPaXcWfFB9irOKOmh,anhchimuon||ronboogz,"('anh chỉ muốn', 'ronboogz', 'nan')",0.0,Anh Chỉ Muốn.mp3,4900000.0,15813085.0
Người Tốt Nhất Cho Em,14 Casper,Bon Nghiêm,zingmp3,0.0,2025-11-13,"v-pop, vietnamese lo-fi, vietnam indie",6ksgcnzN9lnSK3LJYIvoov,nguoitotnhatchoem||14casper,"('người tốt nhất cho em', '14, casper', 'bon, nghiêm')",0.0,Người Tốt Nhất Cho Em.mp3,68000.0,120554.0
3 bích,pháp kiều,tlinh,nct,59.0,2025-10-15,"v-pop, vietnamese hip hop",3yrQAZrdlrMVtI4DN9FTIc,3bich||phapkieu,"('3 bích', 'kiều, pháp', 'tlinh')",0.0,3 bích.mp3,330000.0,1472764.0
CHÚ ẾCH HẾT BUỒN,Jun Phạm,Tóc Tiên,zingmp3,19.0,2025-12-04,v-pop,73wGf9iYnSC1TZ02sPSzRz,chuechhetbuon||junpham,"('chú ếch hết buồn', 'jun, phạm', 'tiên, tóc')",0.0,CHÚ ẾCH HẾT BUỒN.mp3,55000.0,18528.0
thích quá rùi nà,tlinh,trung trần,spotify,62.0,2023-07-14,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",4qJSUFwZFouto5VZUlln75,thichquaruina||tlinh,"('thích quá rùi nà', 'tlinh', 'trung, trần')",0.0,thích quá rùi nà.mp3,6500000.0,46948712.0
em cưới rồi à,thanh hưng,,zingmp3,47.0,2025-02-25,"v-pop, vinahouse",7oHtN1f2nW0rV3NayfO3rJ,emcuoiroia||thanhhung,"('em cưới rồi à', 'hưng, thanh', 'nan')",0.0,em cưới rồi à.mp3,16000000.0,1752768.0
sau cơn suy,rhyder,,"nct, new_hits_scraped_old, zingmp3",62.0,2025-09-18,"v-pop, vietnamese hip hop",3VFb1YDFdoS6vRYW9n0egd,sauconsuy||rhyder,"('sau cơn suy', 'rhyder', 'nan')",1.0,sau cơn suy.mp3,1300000.0,4515166.0
tâm sự với đêm một mình,phùng khánh linh,,"apple, zingmp3",54.0,2025-10-18,"v-pop, vietnam indie",5JkQq7lTADn7UR4AzAQsnz,tamsuvoidemmotminh||phungkhanhlinh,"('tâm sự với đêm một mình', 'khánh, linh, phùng', 'nan')",1.0,tâm sự với đêm một mình.mp3,316000.0,1885874.0
giá như,soobin,,"apple, new_hits_scraped_old, spotify",61.0,2024-04-10,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",1LxaXT8hwdBWSNpOqTjF8R,gianhu||soobin,"('giá như', 'soobin', 'nan')",1.0,giá như - soobin.mp3,9000.0,34048289.0
Mười Năm (Lộn Xộn 3),Đen,,"new_hits_scraped, new_hits_scraped_old",57.0,2019-02-01,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",4FT18tLTmf3QNBzG5r6OTj,muoinamlonxon3||den,"('mười năm lộn xộn 3', 'đen', 'nan')",1.0,Mười Năm (Lộn Xộn 3).mp3,938000.0,21200473.0
Khách Vãng Lai,Trungg I.U,,bsides_non_hit,29.0,2025-08-05,"v-pop, vinahouse, vietnam indie",3GEwGKDncU9yOjhVU4TdnI,khachvanglai||trunggiu,"('khách vãng lai', 'i, trungg, u', 'nan')",0.0,Khách Vãng Lai.mp3,179000.0,85158.0
Em Không Quay Về,Hoàng Tôn,,"new_hits_scraped, new_hits_scraped_old",52.0,2015-01-01,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",36vTcKKh2EafskEYs4ju02,emkhongquayve||hoangton,"('em không quay về', 'hoàng, tôn', 'nan')",1.0,Em Không Quay Về.mp3,2100000.0,8535626.0
chịu cách mình nói thua,rhyder,"coolkid, ban","bsides_non_hit, new_hits_scraped_old, spotify",64.0,2023-11-22,"v-pop, vietnamese hip hop",3ZbZtdEw9U0uZW4tZItIwq,chiucachminhnoithua||rhyder,"('chịu cách mình nói thua', 'rhyder', 'ban, coolkid')",1.0,chịu cách mình nói thua.mp3,17200000.0,61478412.0
dù cho tận thế,erik,,"nct, new_hits_scraped_old",60.0,2025-02-06,"v-pop, vinahouse, vietnam indie",0oSc7X1uRQGuEqNRtXEeQL,duchotanthe||erik,"('dù cho tận thế', 'erik', 'nan')",1.0,dù cho tận thế.mp3,0.0,22687039.0
Lỡ Say Bye Là Bye,Changg,,new_hits_scraped_old,56.0,2021-01-22,"v-pop, vietnam indie, vietnamese hip hop, vietnamese lo-fi",0d6dbFvKczX1Us3J7TsMMv,losaybyelabye||changg,"('lỡ say bye là bye', 'changg', '')",1.0,Lỡ Say Bye Là Bye.mp3,6900000.0,23711328.0
Chơi Vơi (buonhonmotchut) (feat. Goddy),Táo,,bsides_non_hit,19.0,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",4UNjRtMRL4YutC8Wlfr3dy,choivoibuonhonmotchut||tao,"('chơi vơi buonhonmotchut', 'táo', 'goddy, nan')",0.0,Chơi Vơi (buonhonmotchut) (feat. Goddy).mp3,2000.0,15141.0
Lần Sau,T.R.I,,bsides_non_hit,22.0,2025-11-28,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",6aVClvaLEqhbATtpJ4LJTP,lansau||tri,"('lần sau', 'i, r, t', 'nan')",0.0,Lần Sau.mp3,97000.0,91973.0
tưởng rằng sau cơn mưa,lê gia bảo,bmz,zingmp3,25.0,2025-06-25,"vinahouse, v-pop, vietnamese lo-fi, vietnam indie",303ASjpwoiTxGr35416OmR,tuongrangsauconmua||legiabao,"('tưởng rằng sau cơn mưa', 'bảo, gia, lê', 'bmz')",0.0,tưởng rằng sau cơn mưa.mp3,2400000.0,40097.0
bé ơi từ từ,Wren Evans,,"new_hits_scraped, new_hits_scraped_old",53.0,2023-12-17,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",0tGmDUHDoT8pxYhgAT3yNG,beoitutu||wrenevans,"('bé ơi từ từ', 'evans, wren', 'nan')",1.0,bé ơi từ từ.mp3,0.0,18934948.0
xin lỗi vì đã xuất hiện,thanh hưng,,zingmp3,43.0,2025-10-19,"v-pop, vinahouse",1yeHV8EVa4BgrXy6bYQuT3,xinloividaxuathien||thanhhung,"('xin lỗi vì đã xuất hiện', 'hưng, thanh', 'nan')",1.0,xin lỗi vì đã xuất hiện.mp3,941000.0,186148.0
Hẹn Em Ở Lễ Đường,Shartnuss,,bsides_non_hit,32.0,2025-05-07,"v-pop, vietnam indie",3VfNoMjrwFKF0dIWPM0cZl,henemoleduong||shartnuss,"('hẹn em ở lễ đường', 'shartnuss', 'nan')",0.0,Hẹn Em Ở Lễ Đường.mp3,210000.0,224758.0
có mình và ta,nguyễn vĩ,,zingmp3,40.0,2025-09-16,"vinahouse, vietnamese lo-fi, v-pop",00aePbGy0OSKVotPHGQlT2,cominhvata||nguyenvi,"('có mình và ta', 'nguyễn, vĩ', 'nan')",1.0,có mình và ta.mp3,1800000.0,80927.0
GOLD,Chillies,,bsides_non_hit,36.0,2025-10-16,"v-pop, vietnam indie, vietnamese hip hop",5ltZqH7vxiDeDZe2xpuGsA,gold||chillies,"('gold', 'chillies', 'nan')",0.0,GOLD.mp3,1000.0,219744.0
Tình Nào Không Như Tình Đầu,Trung Quân,,new_hits_scraped_old,43.0,2020-03-09,"v-pop, vietnam indie",5gF1ovEigsnG32miYUEafF,tinhnaokhongnhutinhdau||trungquan,"('tình nào không như tình đầu', 'quân, trung', '')",1.0,Tình Nào Không Như Tình Đầu.mp3,5300000.0,9224938.0
I LOVE U,MANBO,,bsides_non_hit,12.0,2024-01-10,"vietnamese hip hop, v-pop, vietnam indie",556Z66FcjnWVvZaOXL9uxW,iloveu||manbo,"('i love u', 'manbo', 'nan')",0.0,I LOVE U.mp3,5000.0,138225.0
Chọn Gì? Chọn ĐI!,Emcee L (Da LAB),,bsides_non_hit,11.0,2024-07-31,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",5B5dmjnHj1aGYb9SxXmR6Y,chongichondi||emceeldalab,"('chọn gì? chọn đi!', 'da, emcee, l, lab', 'nan')",0.0,Chọn Gì Chọn ĐI!.mp3,39000.0,29903.0
vùng an toàn,b ray,v#,"apple, new_hits_scraped_old, spotify, zingmp3",63.0,2025-07-08,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",6Zoi4ue74UdUeYmHXItXnf,vungantoan||bray,"('vùng an toàn', 'b, ray', 'v#')",1.0,vùng an toàn.mp3,2600000.0,9897774.0
Tiến Hay Lùi (Nụ Hôn Bạc Tỷ Original Soundtrack),Bùi Công Nam,,"new_hits_scraped, new_hits_scraped_old",56.0,2025-01-21,"v-pop, vietnam indie",5ca1aUHYwTDNO5E6unithq,tienhayluinuhonbactyoriginalsoundtrack||buicongnam,"('tiến hay lùi nụ hôn bạc tỷ original soundtrack', 'bùi, công, nam', 'nan')",1.0,Tiến Hay Lùi (Nụ Hôn Bạc Tỷ Original Soundtrack).mp3,0.0,7178279.0
Em Có Yêu Anh Không ?,Anh Quân Idol,,bsides_non_hit,38.0,2021-06-08,"vinahouse, vietnamese lo-fi, v-pop",2efC2ZfzJUzYyMbJkwzmd6,emcoyeuanhkhong||anhquanidol,"('em có yêu anh không ?', 'anh, idol, quân', 'nan')",0.0,Em Có Yêu Anh Không.mp3,21500000.0,585673.0
trọn vẹn chính mình,hương giang,nguyễn văn chung,zingmp3,23.0,2025-11-07,"v-pop, vietnamese bolero",51jTXqdqEMoXsa73nqb05a,tronvenchinhminh||huonggiang,"('trọn vẹn chính mình', 'giang, hương', 'chung, nguyễn, văn')",0.0,trọn vẹn chính mình.mp3,157000.0,60199.0
thời thế thế thời,nguyễn vĩ,,zingmp3,29.0,2025-02-17,"vinahouse, vietnamese lo-fi, v-pop",16lFf9WIESyzL8W3GP4wCd,thoithethethoi||nguyenvi,"('thời thế thế thời', 'nguyễn, vĩ', 'nan')",0.0,thời thế thế thời.mp3,15800000.0,140434.0
Em Muốn Được Bay,VSTRA,Tyronee,apple,40.0,2025-12-06,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",7Alqz3KnV46S8lkFZha1hg,emmuonduocbay||vstra,"('em muốn được bay', 'vstra', 'tyronee')",0.0,Em Muốn Được Bay.mp3,361.0,123596.0
Yêu Nắm,BigDaddy,,"new_hits_scraped, new_hits_scraped_old",51.0,2024-02-13,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",5f4u0kPnU21qNe6fXgAUiV,yeunam||bigdaddy,"('yêu nắm', 'bigdaddy', 'nan')",1.0,Yêu Nắm.mp3,6800000.0,9248200.0
Bài Này Chill Phết,Đen,,"new_hits_scraped, new_hits_scraped_old",59.0,2019,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",2nR51wakN5K3AJENqGaNg9,bainaychillphet||den,"('bài này chill phết', 'đen', 'nan')",1.0,Bài Này Chill Phết.mp3,2800000.0,39634412.0
trái tim không có tội,châu khải phong,,zingmp3,27.0,2025-09-10,"vinahouse, v-pop, vietnamese lo-fi, vietnamese bolero",6aET4QkbSqgaJsK1A7Nwnj,traitimkhongcotoi||chaukhaiphong,"('trái tim không có tội', 'châu, khải, phong', 'nan')",1.0,trái tim không có tội.mp3,2500000.0,40821.0
Cuộc gọi lúc nửa đêm,AMEE,,"new_hits_scraped, new_hits_scraped_old",51.0,2024-08-02,"v-pop, vietnamese hip hop, vietnam indie",6P7xEmk7ZZYz0AV84uOwiW,cuocgoilucnuadem||amee,"('cuộc gọi lúc nửa đêm', 'amee', 'nan')",1.0,Cuộc gọi lúc nửa đêm.mp3,4200000.0,8579332.0
Nỗi Đau Đính Kèm,Anh Tú Atus,,"new_hits_scraped, new_hits_scraped_old",53.0,2024-12-10,"v-pop, vietnamese hip hop",5gn0Df0Aa7EM98shC3daR6,noidaudinhkem||anhtuatus,"('nỗi đau đính kèm', 'anh, atus, tú', 'nan')",1.0,Nỗi Đau Đính Kèm.mp3,4300000.0,6305466.0
Thích Em Hơi Nhiều,Wren Evans,,"new_hits_scraped, new_hits_scraped_old",55.0,2021-06-18,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",45Mswno1F7FoZkcmQkp7fi,thichemhoinhieu||wrenevans,"('thích em hơi nhiều', 'evans, wren', 'nan')",1.0,Thích Em Hơi Nhiều.mp3,0.0,42241137.0
là ai có tội,lê gia bảo,t.a.p entertainment (producer t.a),zingmp3,0.0,2025-11-12,"vinahouse, v-pop, vietnamese lo-fi, vietnam indie",5As0A07tKPUb0Cj6EIMSJ8,laaicotoi||legiabao,"('là ai có tội', 'bảo, gia, lê', 'a, entertainment, p, producer, t')",0.0,là ai có tội.mp3,92000.0,12939.0
bóng tối yêu đời,lyhan,,zingmp3,27.0,2025-11-11,v-pop,3b95RXhPw2BBufUMhTzPPw,bongtoiyeudoi||lyhan,"('bóng tối yêu đời', 'lyhan', 'nan')",0.0,bóng tối yêu đời.mp3,49000.0,163133.0
01 Chuyện Dở Dang,Ngọt,,new_hits_scraped_old,51.0,2024-02-23,"vietnam indie, v-pop, vietnamese lo-fi, vietnamese hip hop",3vWCRttEOSRmXZs8jfAPSX,01chuyendodang||ngot,"('01 chuyện dở dang', 'ngọt', '')",1.0,01 Chuyện Dở Dang.mp3,10000.0,5139420.0
VOVE,RPT Orijinn,,bsides_non_hit,24.0,2025-11-01,"vietnamese hip hop, v-pop",5q56opDJvAjfUjXEKQwSor,vove||rptorijinn,"('vove', 'orijinn, rpt', 'nan')",0.0,VOVE.mp3,970000.0,34963.0
CHÂN THÀNH,ANH TRAI SAY HI,,"new_hits_scraped_old, spotify",61.0,2024-08-26,"v-pop, vietnamese hip hop",26zqmmkqUK6mCc87XDzPym,chanthanh||anhtraisayhi,"('chân thành', 'anh, hi, say, trai', 'nan')",1.0,CHÂN THÀNH.mp3,256000.0,26707877.0
HONGKONG1,Nguyễn Trọng Tài,,"new_hits_scraped, new_hits_scraped_old",56.0,2018-10-28,"vietnamese hip hop, v-pop, vietnam indie",6UFvSmKzCZ16fxsybf4PhE,hongkong1||nguyentrongtai,"('hongkong1', 'nguyễn, trọng, tài', 'nan')",1.0,HONGKONG1.mp3,233300000.0,3373636.0
That's Just What I Do,Puppy,,bsides_non_hit,14.0,2024-01-23,"v-pop, vietnamese hip hop",43MxZ6STeaRLoHOdxS8plO,thatsjustwhatido||puppy,"(""that's just what i do"", 'puppy', 'nan')",0.0,That's Just What I Do.mp3,16000.0,32133.0
đoạn kịch câm,anh trai say hi,"congb, negav, b ray, codynamvo, phạm đình thái ngân, mỹ mỹ","apple, nct, spotify, zingmp3",56.0,2025-11-03,"v-pop, vietnamese hip hop",703nPWb6qOClgjJljvUx7Y,doankichcam||anhtraisayhi,"('đoạn kịch câm', 'anh, hi, say, trai', 'b, codynamvo, congb, mỹ, negav, ngân, phạm, ray, thái, đình')",1.0,đoạn kịch câm.mp3,908000.0,1909792.0
Mang Tiền Về Cho Mẹ,Đen,,"new_hits_scraped, new_hits_scraped_old",50.0,2022-01-04,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",57lYw21pS9FprSeJimskIC,mangtienvechome||den,"('mang tiền về cho mẹ', 'đen', 'nan')",1.0,Mang Tiền Về Cho Mẹ.mp3,0.0,11660296.0
Cô Ta,Vũ.,,"new_hits_scraped, new_hits_scraped_old",50.0,2022-09-09,"v-pop, vietnam indie, vietnamese lo-fi",2LhaQUFez282XCuTDSTDcV,cota||vu,"('cô ta', 'vũ', 'nan')",1.0,Cô Ta.mp3,27300000.0,8687154.0
Lớn Rồi Còn Khóc Nhè,Trúc Nhân,,new_hits_scraped_old,20.0,2020-10-14,"v-pop, vietnam indie",2fQrfrnrgRNxPNMKXPqUQg,lonroiconkhocnhe||trucnhan,"('lớn rồi còn khóc nhè', 'nhân, trúc', '')",1.0,Lớn Rồi Còn Khóc Nhè.mp3,351000.0,10151419.0
Thành phố phía Đông,VƯƠNG BÌNH,,"new_hits_scraped, new_hits_scraped_old",54.0,2024-11-04,"v-pop, vietnam indie",23v3rSWUt4YqbyH8BHoYWs,thanhphophiadong||vuongbinh,"('thành phố phía đông', 'bình, vương', 'nan')",1.0,Thành phố phía Đông.mp3,944000.0,2631563.0
