file_name,spotify_track_id,sent_lexicon,score_lexicon,sent_phobert,conf_phobert,final_sentiment,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count
quên rồi khổ đau năm ấy - vicky nhung.mp3,28pdR27ksvbwEDuLy8pb4r,negative,-0.1206,negative,0.782,negative,315.0,0.3651,70.0,122.0,18.0
quên - hngle.mp3,6hyu1YFeoaNnATwDk10cLl,negative,-0.0265,positive,0.7808,negative,304.0,0.2138,89.0,67.0,18.0
quốc kỳ nơi đảo xa - nguyen van chung.mp3,0ejz3LVmXDd1V0tPKxw5Y5,negative,-0.0181,positive,0.921,negative,270.0,0.2963,131.0,68.0,30.0
rolling down - rap việt.mp3,5K2VTtm9skwbbVP54E0I4E,neutral,0.0039,positive,0.7564,neutral,541.0,0.4436,176.0,168.0,25.0
răng khôn (feat. rin9) - phí phương anh.mp3,2c0QMztYu6PCfFrGLqHXIV,negative,-0.0707,positive,0.7871,negative,336.0,0.381,113.0,101.0,14.0
rơi tự do - em xinh say hi.mp3,2xxneabRzrlVgHRv0HtHxl,negative,-0.0399,negative,0.7311,negative,348.0,0.3563,103.0,92.0,17.0
rượu độc - binz.mp3,3FtAxNUhWrVbmWto6JeCmG,neutral,0.0098,positive,0.9655,positive,325.0,0.6,113.0,108.0,13.0
rằng em mãi ở bên - bích phương.mp3,5CfvT8WjzThz80UtTowSRW,neutral,-0.0082,positive,0.74,neutral,299.0,0.2943,139.0,68.0,16.0
rồi em sẽ gặp một chàng trai khác - the masked singer.mp3,3K7RddI2L8Wiv7uIbrhfLc,neutral,-0.01,positive,0.7396,neutral,411.0,0.3796,130.0,117.0,24.0
rồi mình sẽ gặp nhau (theme song from anh trai yêu quái) - văn mai hương.mp3,2knMOS2dsrj4pUCruZBjdf,negative,-0.0403,positive,0.7964,negative,434.0,0.265,123.0,108.0,35.0
rồi người thương cũng hóa người dưng - hiền hồ.mp3,4UywEG4eLYxb6YYuAPmKWH,negative,-0.0251,negative,0.8694,negative,293.0,0.3754,63.0,70.0,28.0
rồi ta sẽ ngắm pháo hoa cùng nhau - olew.mp3,6azvhyagGek75gi0pLyl30,neutral,-0.0031,positive,0.9911,positive,304.0,0.4211,98.0,77.0,16.0
rời đi có lẽ tốt hơn - quang đăng trần.mp3,6bcRMc7wuLsbXP7KHHiKLK,negative,-0.06,positive,0.6327,negative,280.0,0.4536,63.0,96.0,24.0
rừng vàng biển bạc - dtap.mp3,06SwRcBuxj5C3Ht798OGOM,positive,0.0246,positive,0.9886,positive,504.0,0.506,203.0,135.0,52.0
sa ngã - bùi lan hương.mp3,5pbQnayoF832Zm3NYR86aL,negative,-0.0277,positive,0.983,negative,201.0,0.5274,77.0,53.0,18.0
sad nhân - (s)trong.mp3,2FqWfZLNHJTXMYZIB5U3rw,neutral,-0.0048,positive,0.8302,neutral,440.0,0.425,172.0,157.0,9.0
sai người sai thời điểm - thanh hưng.mp3,03feLPzz45xEnMQSbIyirv,negative,-0.0283,positive,0.8258,negative,173.0,0.6185,50.0,39.0,13.0
saigon và em 5 (im falling in love with you giữa saigon) - minh huy.mp3,6rCDfWmlUtjcyONM9RwpZs,neutral,0.0022,positive,0.9356,neutral,741.0,0.3171,236.0,215.0,49.0
sairoi - khoi vu.mp3,1nrC04lSCsxO6TwHktJKzj,negative,-0.0922,negative,0.9453,negative,352.0,0.3977,89.0,102.0,23.0
san francisco - vũ cát tường.mp3,0NbOsvRJuzKhaDlPxTNFih,negative,-0.0243,positive,0.8052,negative,299.0,0.5318,112.0,82.0,17.0
sang trang - song luân.mp3,3UhwYv9db0arjoRvUxkXqN,negative,-0.0155,positive,0.5596,negative,316.0,0.3038,56.0,76.0,35.0
sao băng - rhyder.mp3,2J8TwWj5xTKpN7jv8A2kHg,negative,-0.064,positive,0.771,negative,373.0,0.3887,98.0,134.0,13.0
sao cha không (from bố già original motion picture soundtrack) - phan mạnh quỳnh.mp3,0mgObhRxcWQxUmmVFrbhNx,negative,-0.0142,positive,0.9691,positive,353.0,0.3938,108.0,98.0,50.0
sao giờ em mới tới - hoàng dũng.mp3,0XvDPcl3vupVnunE5rHEqn,negative,-0.0306,positive,0.7082,negative,300.0,0.4567,90.0,99.0,13.0
"sao hạng a (feat. hieuthuhai, dương domic, song luân, jsol & trần đăng dương) - anh trai say hi.mp3",446ygEWkggc5FMbBPQSMuM,neutral,-0.0095,positive,0.9424,neutral,760.0,0.3079,260.0,207.0,44.0
sao không ai nói - phạm nguyên ngọc.mp3,6Opo4WC2p2jvLqJfc929R6,negative,-0.0482,neutral,0.7686,negative,428.0,0.2664,108.0,94.0,20.0
sao ta lại xa nhau - anh quân idol.mp3,3ndW3SkGAtCUaXcv2kEsWd,negative,-0.0387,positive,0.8709,negative,326.0,0.3374,103.0,78.0,17.0
sau chia tay ta còn gì - vũ..mp3,1fqAfBrK752gsSdZJ6OhLN,negative,-0.0734,negative,0.7209,negative,311.0,0.3087,75.0,77.0,19.0
sau cơn mưa - coolkid.mp3,4fj4Jn4nw8fGX8xdbCntJf,negative,-0.0171,positive,0.8852,negative,340.0,0.4676,115.0,97.0,21.0
sau cơn suy - rhyder.mp3,3VFb1YDFdoS6vRYW9n0egd,neutral,0.0048,positive,0.9147,neutral,447.0,0.4362,131.0,154.0,16.0
sau lưng anh có ai kìa - thiều bảo trâm.mp3,3AWGEluq3VIBh4k4aIJN1p,negative,-0.0397,neutral,0.7466,negative,360.0,0.3667,91.0,99.0,34.0
sau lời từ khước (theme song from mai) - phan mạnh quỳnh.mp3,36OyVzUmUFb1MTTzy3YXbh,negative,-0.0411,positive,0.9434,negative,375.0,0.4693,93.0,106.0,32.0
sau lời từ khước - phan mạnh quỳnh.mp3,3LAoVv4NJ2DJAr2HZHjVi7,negative,-0.0411,positive,0.9434,negative,375.0,0.4693,93.0,106.0,32.0
sau ngần ấy năm - hà nhi.mp3,2k6iN3YG0R1uIWIhY4GsH9,neutral,-0.0062,positive,0.9631,positive,282.0,0.4007,93.0,69.0,14.0
sau này em cưới ai rồi - thái học.mp3,6htKeiIC1OSDv2QkJPlAwl,negative,-0.0281,negative,0.7173,negative,399.0,0.3133,118.0,125.0,33.0
"sau này, hãy gặp lại nhau khi hoa nở - nguyên hà.mp3",6F61DTypUBPZiZqgd76Sjn,negative,-0.0353,negative,0.6653,negative,250.0,0.24,87.0,88.0,3.0
sau tan ca - quang hùng masterd.mp3,3mk9GfEWeM5BNTiloWHDSW,neutral,0.0042,positive,0.8049,neutral,333.0,0.3964,101.0,98.0,28.0
say hết đêm - pháp kiều.mp3,2a1CG13VSCDfvMSEKACbOi,neutral,-0.0004,positive,0.9822,positive,569.0,0.4095,176.0,178.0,31.0
say một đời vì em - nguyên vũ.mp3,7BEPNEzZYMQp7I5XNrIMcY,negative,-0.0799,positive,0.7092,negative,298.0,0.4765,78.0,93.0,17.0
say như một thói quen - thái học.mp3,2wmvTKlJstyNWzB336iBrp,negative,-0.0817,positive,0.7503,negative,131.0,0.7328,29.0,40.0,13.0
say sóng - tăng duy tân.mp3,4rIBbB1vt0lEKDG2UTmfP0,negative,-0.021,positive,0.9904,negative,383.0,0.3211,163.0,85.0,28.0
say trong lòng - quang đăng trần.mp3,2FZVSw8h0CmciwiSsypLYe,negative,-0.0182,positive,0.9744,positive,604.0,0.394,163.0,191.0,43.0
say yes (vietnamese version) - chọn gì chọn đi!.mp3,7mbWwlHgukuuW8r7Nc3FHv,positive,0.0195,positive,0.9745,positive,444.0,0.518,140.0,143.0,28.0
say - hoàng tôn.mp3,7C94nsNKXeYbMShS2mvlcK,negative,-0.0216,positive,0.8287,negative,341.0,0.393,98.0,99.0,7.0
see tình - hoàng thùy linh.mp3,3bZGGKrMQLDGg18y2QqKFF,negative,-0.017,positive,0.8068,negative,307.0,0.3713,97.0,104.0,12.0
selfish man - b ray.mp3,3hxspVjHxJtCbgcQJ4gT9c,negative,-0.0309,neutral,0.8423,negative,624.0,0.4712,187.0,194.0,33.0
shawty - vsoul.mp3,4ZLGGscpAgJGZaM8yJ3IAf,negative,-0.0229,positive,0.9891,negative,467.0,0.4368,173.0,137.0,22.0
shay nắnggg - amee.mp3,0f9erLcde4CA2XrRg7mdeE,positive,0.0226,positive,0.9725,positive,388.0,0.4356,122.0,116.0,19.0
she neva knows - justatee.mp3,0NyrI1tMvqcK3vU5z9DMdI,negative,-0.0635,positive,0.92,negative,650.0,0.3154,197.0,216.0,22.0
she never cries - hoàng duyên.mp3,3MDrehKu2qDxYUnbVne7B6,neutral,-0.009,positive,0.9416,neutral,381.0,0.4383,100.0,129.0,32.0
shhhhhhh.. - wean.mp3,4jWmhzf53Q0ZvZMuGdiR9x,positive,0.0132,positive,0.9709,positive,600.0,0.2933,200.0,193.0,24.0
si mê - t.r.i.mp3,4lJoUJq3JvNFJhD34MolQZ,negative,-0.013,positive,0.8086,negative,369.0,0.3631,111.0,128.0,25.0
simp gái 808 - low g.mp3,2ppLwHSMgDGEQ5c8o6nAX2,negative,-0.0123,positive,0.9541,positive,580.0,0.3379,200.0,170.0,15.0
simple love - obito.mp3,1hFZdk0jIkrMEribQHxGhP,neutral,0.0047,positive,0.9886,positive,511.0,0.4912,205.0,191.0,17.0
sinh ra đã là thứ đối lập nhau - emcee l.mp3,5BTzf3doGTigDIYUFtbkI9,negative,-0.0464,positive,0.9213,negative,452.0,0.4314,153.0,139.0,30.0
siêu sao - low g.mp3,2JNXXtPqW7qvAQMhC3r5o1,neutral,0.0076,neutral,0.9718,neutral,479.0,0.5219,127.0,147.0,25.0
skyline - rhymastic.mp3,0SUB7DKs5MYjsfXdt8JiNY,negative,-0.02,positive,0.8664,negative,673.0,0.3715,257.0,184.0,57.0
so bad - tyronee.mp3,2gP1CDcPJ8hJTwFGEpnRgw,negative,-0.0265,positive,0.9424,negative,420.0,0.4714,135.0,120.0,17.0
so good - anh trai say hi.mp3,1UaEQjhbyELaijLJZUD1TX,negative,-0.0237,positive,0.7953,negative,537.0,0.4395,174.0,182.0,15.0
so well - ân ngờ.mp3,6DAOj1EKiGP5B7CTD3XImI,positive,0.01,positive,0.9891,positive,294.0,0.5306,135.0,101.0,11.0
so đậm - em xinh say hi.mp3,3ldVGQB1yQd3zZKzBKNEWi,positive,0.0198,positive,0.9796,positive,570.0,0.3018,118.0,240.0,54.0
song sinh - miina.mp3,0W7JrR1SSEDcBorkVJjEUw,neutral,0.0082,positive,0.9916,positive,463.0,0.3823,197.0,150.0,15.0
stardom - vũ cát tường.mp3,2LVwkOFHlh3fsIVTBh946S,neutral,-0.0084,positive,0.8004,neutral,345.0,0.4522,134.0,131.0,25.0
supershy (feat. luyn) - par sg.mp3,2tJDlk1gxIjqcb5PxlM3To,negative,-0.0239,positive,0.9057,negative,401.0,0.4763,126.0,115.0,32.0
suy nghĩ trong anh - khắc việt.mp3,3bpfkaoYT4mCDozTgokkBq,positive,0.0269,positive,0.8804,positive,442.0,0.2036,104.0,125.0,36.0
sài gòn hôm nay mưa - jsol.mp3,1xoadYaxtOp9gHDwgmPDuz,negative,-0.1321,positive,0.7334,negative,339.0,0.4012,73.0,125.0,17.0
sài gòn thanh xuân - kai đinh.mp3,0SmNrorw1jhkCctmUK1QyI,positive,0.0155,positive,0.9796,positive,342.0,0.4327,131.0,96.0,16.0
sài gòn đau lòng quá - hứa kim tuyền.mp3,6IkNu9xwCD3ei9gaAfbPXA,negative,-0.0774,positive,0.8799,negative,347.0,0.3516,78.0,106.0,30.0
sáng mắt chưa - forest studio.mp3,1CambaPQbvjs145ZPyXnEq,neutral,0.0061,positive,0.8291,neutral,330.0,0.4788,114.0,96.0,21.0
sâm-panh - hoàng dũng.mp3,2rWMDV9ZC3cJ3EqP5VXFOT,negative,-0.0357,negative,0.6249,negative,338.0,0.5148,91.0,104.0,12.0
sân ga đời anh - dương masterd.mp3,7Hq4Qu97GjkzDVY9IQEpgF,negative,-0.0383,positive,0.8579,negative,247.0,0.3441,115.0,85.0,13.0
sâu trong em - bích phương.mp3,2Vt4Q3aA01evdGpGjUosvG,negative,-0.0184,positive,0.9887,positive,315.0,0.3429,123.0,92.0,15.0
sương mai trong veo - việt anh.mp3,6cICcn6yP5CZAJITqxpjZm,negative,-0.094,positive,0.8421,negative,382.0,0.4974,110.0,125.0,17.0
sẽ chẳng có ai - prod. minboo - double2t.mp3,4vMfRDNs0xi77WoEjd1KmT,negative,-0.039,neutral,0.6671,negative,223.0,0.5247,56.0,58.0,16.0
sẽ qua sớm thôi - codynamvo.mp3,5Cd3YrvXl31EUqwr1RkwmO,negative,-0.0603,negative,0.8295,negative,331.0,0.3776,60.0,117.0,22.0
sẽ quên em nhanh thôi - soobin.mp3,7fxf42DdSNQIqJEu0qV42C,negative,-0.0273,positive,0.7949,negative,253.0,0.5336,86.0,66.0,10.0
sống là phải động - rhyder.mp3,513lpskxzl6ffmihjdxvoj,negative,-0.0162,neutral,0.8959,negative,259.0,0.471,64.0,91.0,13.0
sớm mai - pialinh.mp3,7gbjGlh02ZL2mnyDawae0S,neutral,-0.0097,neutral,0.7964,neutral,363.0,0.5895,101.0,105.0,24.0
sớm muộn thì - anh trai say hi.mp3,4yy21UkGZ7gZEGbSERllpE,negative,-0.0284,positive,0.8748,negative,895.0,0.3743,268.0,271.0,79.0
sợi chỉ hồng (original soundtrack from cưới vợ cho cha) - hana cẩm tiên.mp3,41Cu7G9LY5fImpSFV57Oeq,neutral,0.0,positive,0.795,neutral,446.0,0.4484,158.0,125.0,22.0
sự ưu tiên của em - lê gia bảo.mp3,4lMkHeFnrucJ1vRhWaPKlD,neutral,-0.0038,neutral,0.6998,neutral,368.0,0.3234,118.0,108.0,26.0
ta còn yêu nhau - đức phúc.mp3,54r4EqJFCadC8f8RQ52ZXr,neutral,0.007,positive,0.9225,neutral,283.0,0.3322,108.0,54.0,20.0
ta có hẹn với tháng 5 - nguyên hà.mp3,5d3bhTget8Pq2gOYClTTXs,neutral,-0.0057,positive,0.8995,neutral,293.0,0.2969,116.0,70.0,20.0
ta cứ đi cùng nhau - đen.mp3,0cuVWvlDAn6IErlvsZYKZf,negative,-0.0332,positive,0.7996,negative,664.0,0.3253,181.0,177.0,70.0
ta đã quen nhau bao lâu - quân a.p.mp3,1YFA1wmivnXu5QHqVRtv9a,negative,-0.0575,positive,0.753,negative,414.0,0.3309,98.0,112.0,34.0
ta đã vất vả rồi mà - 14 casper.mp3,0lx3Uz2qplxFNyLAxqtZLQ,negative,-0.058,positive,0.7011,negative,327.0,0.4312,103.0,81.0,25.0
tadida - em xinh say hi.mp3,32JgoZRk5YZ5DOUlZUPY6O,positive,0.0126,positive,0.9911,positive,394.0,0.4315,136.0,132.0,34.0
tan ca - pialinh.mp3,6RtLZSK4jZiIQvKJ4D91zy,positive,0.0376,positive,0.9849,positive,348.0,0.4138,145.0,89.0,21.0
tao đã ở đây khi nào - ricky star.mp3,7avPa7ANn1gMZtU97w45RD,neutral,-0.0025,positive,0.9762,positive,444.0,0.4527,100.0,157.0,18.0
tay em cầm thuốc - rpt orijinn.mp3,75T8CCYcek95gyT3SJAhkC,negative,-0.0314,positive,0.8412,negative,540.0,0.3185,220.0,173.0,16.0
tell the kids i love them - shiki.mp3,2Asy51yFMEG8Qjh15kvQeD,negative,-0.0227,positive,0.8518,negative,584.0,0.5086,178.0,182.0,30.0
tetvoven - andree right hand.mp3,72ictTz6o0dusD2QpCn4bn,neutral,-0.0058,negative,0.9046,neutral,703.0,0.4083,191.0,244.0,30.0
tha thứ cho nhau được không - from chốt đơn!.mp3,4r2F1NkPrZ6YqbJElyOPFP,negative,-0.067,neutral,0.7395,negative,308.0,0.4286,70.0,66.0,35.0
thanh xuân là anh - 2t.mp3,0NxqMsJHjk0EO77yNjAGDs,positive,0.0469,positive,0.9907,positive,369.0,0.3821,131.0,89.0,30.0
thanh xuân - da lab.mp3,3b34161QoxLwsqhWSPy9i5,negative,-0.0177,positive,0.7461,negative,391.0,0.4604,127.0,86.0,25.0
thao thức - dangrangto.mp3,23g3fymKInK0hbcRKd1589,negative,-0.0675,neutral,0.8342,negative,531.0,0.4181,186.0,163.0,25.0
thats just what i do - puppy.mp3,43MxZ6STeaRLoHOdxS8plO,negative,-0.0617,neutral,0.7622,negative,444.0,0.5383,137.0,138.0,23.0
thay mọi cô gái yêu anh - amee.mp3,0pS9IuZRbL409gfObgF4e9,positive,0.0523,positive,0.9928,positive,241.0,0.473,96.0,58.0,22.0
thay tôi yêu cô ấy - thanh hưng.mp3,2IMGlffBIQ6jAsRUP2EbAy,neutral,0.0054,positive,0.9636,positive,322.0,0.3043,88.0,68.0,24.0
the chosen one - puppy.mp3,01xdSF7Ih0miCqPLhVipOE,negative,-0.052,negative,0.8365,negative,484.0,0.5269,137.0,158.0,29.0
the old you - vũ cát tường.mp3,2JBHUMR8tuB0SB6Y6YAiuJ,neutral,0.0002,positive,0.9894,positive,403.0,0.2531,211.0,144.0,15.0
the one for me - kayc.mp3,3eJr9Z8KZuOTRblAeJi2zB,neutral,0.0023,positive,0.9355,neutral,443.0,0.3725,192.0,149.0,12.0
the one - b ray.mp3,1HLesWEjgNhGaxgxefNrqZ,neutral,0.0061,positive,0.8007,neutral,578.0,0.3945,220.0,196.0,21.0
the playah (special performance) - soobin.mp3,63qZf6349d3ngku9hrzLac,negative,-0.0699,positive,0.8895,negative,593.0,0.4621,222.0,170.0,38.0
the right journey (feat. gducky) - rap việt.mp3,2h1KRcol4TvqCl1Lf8RWio,neutral,0.0005,positive,0.8755,neutral,445.0,0.5775,147.0,140.0,21.0
thichthich - phương ly.mp3,3rx7g2qRxKscgtQUiKwQvN,positive,0.0418,positive,0.992,positive,519.0,0.2775,185.0,163.0,19.0
thiên lý ơi - jack - j97.mp3,3ztP5O7dJSha2PG429eUCb,negative,-0.0367,positive,0.8945,negative,340.0,0.4794,114.0,85.0,34.0
thiên thần giáng trần - marzuz.mp3,6qt79zQbwrcAetyyxE4nd0,negative,-0.0297,positive,0.9163,negative,200.0,0.435,54.0,49.0,9.0
thiêu thân - anh trai say hi.mp3,5o5ITFH6KuV6OrdTJqZ80A,negative,-0.0176,positive,0.9786,positive,605.0,0.3934,164.0,188.0,44.0
thiệp hồng sai tên - nguyễn thành đạt.mp3,2CRh637uw03V8RkeovhcdF,negative,-0.0402,neutral,0.7998,negative,348.0,0.3103,136.0,102.0,26.0
thoát ra khỏi em - anh trai say hi.mp3,2AQxQi7yg65bjm6W679MTz,negative,-0.0638,positive,0.8778,negative,543.0,0.3683,162.0,188.0,27.0
thoại - madihu.mp3,6ziQEgX8FLnYrjcOyx16xt,negative,-0.0219,positive,0.7878,negative,198.0,0.596,62.0,50.0,7.0
thuyền không bến đợi (feat. czee) - trungg i.u.mp3,4H2C2CDs2QrO9xuStligzF,negative,-0.0784,positive,0.7596,negative,250.0,0.692,81.0,82.0,18.0
thuận theo ý trời - bùi anh tuấn.mp3,56n21o9wtl9IjFVsGe7BG1,negative,-0.0572,positive,0.7082,negative,300.0,0.2967,97.0,81.0,25.0
thành phố phía đông - vương bình.mp3,23v3rSWUt4YqbyH8BHoYWs,negative,-0.0447,positive,0.7935,negative,374.0,0.3209,119.0,77.0,18.0
tháng mấy em nhớ anh - hà anh tuấn.mp3,7vAUaVWs9GmNJ6gg8H7FEm,negative,-0.1054,negative,0.9666,negative,269.0,0.368,89.0,61.0,28.0
tháng năm - soobin.mp3,0SmQ0UWeiHKQtxUej4Rem6,negative,-0.1136,neutral,0.658,negative,372.0,0.4651,125.0,105.0,30.0
thèn chóa - wxrdie.mp3,1wG0HYACxdu3Kdz3mI4ca6,neutral,0.0058,negative,0.7931,neutral,733.0,0.3151,293.0,188.0,45.0
thêm bao nhiêu lâu - đạt g.mp3,43zzuEWDotRcKlSFzrlJqs,negative,-0.0261,positive,0.6945,negative,510.0,0.3275,160.0,172.0,31.0
thì vui biết mấy - the flob.mp3,3zmbgVpXt5neIPtuvMub0i,negative,-0.0303,negative,0.7679,negative,277.0,0.4513,56.0,82.0,15.0
thíc qé - wxrdie.mp3,4ehDsgVpIKzoytATKYsDNj,negative,-0.0118,positive,0.8812,negative,608.0,0.4457,207.0,184.0,28.0
thích em hơi nhiều - wren evans.mp3,45Mswno1F7FoZkcmQkp7fi,neutral,0.002,positive,0.759,neutral,287.0,0.4321,84.0,84.0,12.0
thích quá rùi nà - tlinh.mp3,4qJSUFwZFouto5VZUlln75,neutral,0.0079,positive,0.9295,neutral,413.0,0.5085,127.0,133.0,19.0
thói quen - b ray.mp3,5Xo7vfs0tk42U0PuKu23o2,positive,0.011,positive,0.8745,positive,530.0,0.4208,215.0,151.0,14.0
thói quen - wren evans.mp3,22oXPVbCf30gA4uMIvPvpP,neutral,-0.0098,positive,0.9574,positive,370.0,0.3784,130.0,130.0,10.0
thôi em đừng khóc - phạm kỳ.mp3,6RSjrWXw9y76qygGImRsYT,negative,-0.0152,neutral,0.5758,negative,347.0,0.2939,87.0,111.0,16.0
thôi em đừng đi - rpt mck.mp3,7kpNUrBDYDoX6QKGzrBD1R,negative,-0.0608,positive,0.9276,negative,377.0,0.4987,102.0,126.0,11.0
thăm nhà rùa - ân ngờ.mp3,6BOW5gQQBrqFksRnMhT6Lk,negative,-0.0764,positive,0.7402,negative,211.0,0.5829,64.0,72.0,12.0
thương em là điều anh không thể ngờ - noo phước thịnh.mp3,2gT5LL3uRANxvvmDxaULbQ,negative,-0.0883,positive,0.8516,negative,280.0,0.3321,87.0,92.0,16.0
thương em - đức phúc.mp3,0tnXPMb5NR08pvh04wSnlC,negative,-0.0259,positive,0.8437,negative,267.0,0.2697,111.0,76.0,21.0
thương người thương người khác (feat. vương anh tú) - myra trần.mp3,6H4GGoYz77wvK4TUrQ8wpr,negative,-0.0208,negative,0.9184,negative,371.0,0.4717,127.0,109.0,32.0
thường - thịnh suy.mp3,3FPG32CILwD5D93g5Uz6qd,negative,-0.0213,negative,0.7572,negative,230.0,0.3391,72.0,57.0,26.0
thả anh ra - quang hùng masterd.mp3,01oJRNQrFwJu3jgGVo8K58,negative,-0.054,positive,0.8322,negative,480.0,0.4083,165.0,198.0,26.0
thả vào mưa - trung quân.mp3,0FTjDm0OyWSyuxTskudUBV,negative,-0.0483,positive,0.8532,negative,384.0,0.3203,125.0,131.0,27.0
thấu tình - trung hiếu.mp3,1b91Vu4yC75Gs0m8AooXCo,negative,-0.0368,positive,0.8734,negative,304.0,0.3684,115.0,91.0,27.0
thấy (buonhonmotchut) (feat. goddy) - táo.mp3,7rD1pxeM04b1C1waotymuW,negative,-0.0182,negative,0.9078,negative,443.0,0.5598,114.0,148.0,25.0
thấy chưa - ngọt.mp3,4r7hIDwLsasMfj6nk2Wrib,negative,-0.0178,negative,0.8457,negative,295.0,0.3966,86.0,97.0,17.0
thật không giống ai (from thà cô đơn) - vicky nhung.mp3,72iR6dKZlk5BMUhvOeE8Lp,negative,-0.0745,neutral,0.8431,negative,312.0,0.5064,71.0,95.0,28.0
thắc mắc - thịnh suy.mp3,7paCdW3grnoEi95tjO1OkG,negative,-0.1072,neutral,0.7762,negative,284.0,0.2324,78.0,54.0,19.0
thằng điên - justatee.mp3,27Z9T0mSWHYWSj9SNOGvyt,positive,0.0236,positive,0.967,positive,527.0,0.351,206.0,155.0,26.0
thế giới chia đôi - châu dương.mp3,5rhrFhbyWqLnQD37trFu8b,negative,-0.0579,positive,0.7879,negative,181.0,0.6796,57.0,43.0,17.0
thế giới này có nhiều người tốt - trungg i.u.mp3,5Xio61DvadPZyHEzPtBbko,negative,-0.0648,neutral,0.8444,negative,194.0,0.7526,62.0,45.0,19.0
thế giới thần tiên - tlinh.mp3,4wJWsSTlf42CbDwokjdcK3,neutral,-0.0025,positive,0.991,positive,282.0,0.3227,105.0,77.0,16.0
thịnh vượng việt nam sáng ngời - buitruonglinh.mp3,5G9kwWUmTzgKMAsbwwPiPC,negative,-0.0258,positive,0.9741,negative,195.0,0.5538,94.0,50.0,20.0
thời gian ngưng đọng - hngle.mp3,5jBEdVN4uM5ddJ7jFoUvIO,negative,-0.0398,positive,0.9812,negative,167.0,0.6647,58.0,48.0,8.0
thời gian sẽ trả lời - bigdaddy.mp3,7cD6wNs045H2DDhAr2HZGO,negative,-0.0409,positive,0.8115,negative,366.0,0.5273,127.0,94.0,39.0
thời thế thế thời - nguyễn vĩ.mp3,16lFf9WIESyzL8W3GP4wCd,negative,-0.0551,negative,0.8422,negative,311.0,0.4051,61.0,100.0,27.0
thủy triều - quang hùng masterd.mp3,2CFC7iLurCyDYuXQcfem2l,negative,-0.0267,positive,0.9071,negative,301.0,0.3721,104.0,108.0,10.0
thức giấc - da lab.mp3,1MiJk3dXC5jzhvLFP0dUM7,neutral,-0.0045,positive,0.7441,neutral,597.0,0.3601,178.0,191.0,65.0
thức - anh trai say hi.mp3,7o3USPnppZ8FYnH3NpPblz,negative,-0.0789,neutral,0.6869,negative,425.0,0.4612,125.0,146.0,19.0
tim anh ghen - wxrdie.mp3,3rtOU0GwlsbCNiCqEDLZUN,neutral,0.0008,neutral,0.9047,neutral,1067.0,0.4292,360.0,406.0,26.0
tin nhắn sau cùng - juky san.mp3,4P05WuzPnCN2vqH50RyrLt,neutral,-0.0038,positive,0.7175,neutral,367.0,0.3379,117.0,111.0,13.0
tinh nhan oi - orange.mp3,7Eme0asn71wKlK9YSW3DAI,negative,-0.0205,positive,0.868,negative,427.0,0.3911,111.0,105.0,26.0
tiny love - thịnh suy.mp3,4AgFXIVT7hVhBZ5DEOaLu3,positive,0.0203,positive,0.963,positive,193.0,0.5959,76.0,59.0,4.0
tiếc cho em - rhyder.mp3,56LSZ1PFm7nOo734RfbEDo,negative,-0.0407,negative,0.7771,negative,504.0,0.3631,126.0,154.0,18.0
tiếc nuối năm tháng xuân thì - việt anh.mp3,5F99FNjWIkniddf9xExZzQ,negative,-0.0728,negative,0.854,negative,343.0,0.3528,92.0,91.0,31.0
tiến hay lùi (nụ hôn bạc tỷ original soundtrack) - bùi công nam.mp3,5ca1aUHYwTDNO5E6unithq,positive,0.0203,positive,0.7,positive,485.0,0.2701,107.0,208.0,30.0
tiến quân ca - tùng dương.mp3,43hsQbNCjWPdxUETRjoMnm,negative,-0.0318,positive,0.6551,negative,132.0,0.3864,48.0,52.0,19.0
tiến tới ước mơ 2 (feat. rhymastic & slimv) - vươn mình vượt trội.mp3,3aGxbvI7bSoLm8amDLPChw,negative,-0.0695,positive,0.8205,negative,302.0,0.4603,78.0,102.0,16.0
to your ex - anh trai say hi.mp3,6fQzL2VGMjlMPTRR9WhTIX,negative,-0.0219,positive,0.8022,negative,545.0,0.4202,140.0,172.0,32.0
track 06 - tyronee.mp3,72NMPuJCRsOUoXQJdzVfdo,negative,-0.0203,positive,0.9912,negative,207.0,0.4783,87.0,59.0,6.0
trai họ vũ (feat. gill & icy famou$) - rap việt.mp3,6avf87RlBlDYMbdcRx2tDK,negative,-0.0167,positive,0.9715,positive,685.0,0.4672,222.0,252.0,34.0
trao về anh - juky san.mp3,33hsLCLlUSzqdzIcc0WR5S,neutral,-0.009,positive,0.904,neutral,390.0,0.3256,150.0,114.0,25.0
trao - wren evans.mp3,7sZgN8O9VpGPbNv4TWfvTy,positive,0.0136,neutral,0.8761,positive,129.0,0.4264,35.0,47.0,3.0
trong bao nỗi buồn - ronboogz.mp3,6EY7APohRpAo7qozuKSZGn,negative,-0.0699,negative,0.7635,negative,532.0,0.438,169.0,147.0,33.0
trong ngăn bàn - khiem.mp3,2dskUppRw3sVv1CsydEtZV,positive,0.0163,positive,0.9892,positive,339.0,0.3274,128.0,73.0,19.0
trà và cà phê - chi xê.mp3,2jI2eny6tiU4s9wS7aCegq,neutral,0.0047,positive,0.9471,neutral,450.0,0.4822,163.0,172.0,31.0
